workerid,predicate,noun,class,nounclass,slide_number,response,condition,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,big,banana,size,food,13,1,subjective,English,1,Male,22,,Yes,1,Windows,1080,1920,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3VA45EW49O04F0TWALX6I42H8ZSO1S,0,Submitted,Tue Apr 19 02:56:36 PDT 2016,Mon Apr 18 10:14:40 PDT 2016,Mon Apr 18 10:16:36 PDT 2016,,,,,,[],1.9041
0,square,TV,shape,furniture,14,1,subjective,English,1,Male,22,,Yes,1,Windows,1080,1920,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3VA45EW49O04F0TWALX6I42H8ZSO1S,0,Submitted,Tue Apr 19 02:56:36 PDT 2016,Mon Apr 18 10:14:40 PDT 2016,Mon Apr 18 10:16:36 PDT 2016,,,,,,[],1.9041
0,purple,desk,color,furniture,15,1,subjective,English,1,Male,22,,Yes,1,Windows,1080,1920,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3VA45EW49O04F0TWALX6I42H8ZSO1S,0,Submitted,Tue Apr 19 02:56:36 PDT 2016,Mon Apr 18 10:14:40 PDT 2016,Mon Apr 18 10:16:36 PDT 2016,,,,,,[],1.9041
0,hard,banana,texture,food,16,1,subjective,English,1,Male,22,,Yes,1,Windows,1080,1920,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3VA45EW49O04F0TWALX6I42H8ZSO1S,0,Submitted,Tue Apr 19 02:56:36 PDT 2016,Mon Apr 18 10:14:40 PDT 2016,Mon Apr 18 10:16:36 PDT 2016,,,,,,[],1.9041
0,tiny,carrot,size,food,17,0.51,subjective,English,1,Male,22,,Yes,1,Windows,1080,1920,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3VA45EW49O04F0TWALX6I42H8ZSO1S,0,Submitted,Tue Apr 19 02:56:36 PDT 2016,Mon Apr 18 10:14:40 PDT 2016,Mon Apr 18 10:16:36 PDT 2016,,,,,,[],1.9041
0,soft,chair,texture,furniture,18,1,subjective,English,1,Male,22,,Yes,1,Windows,1080,1920,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3VA45EW49O04F0TWALX6I42H8ZSO1S,0,Submitted,Tue Apr 19 02:56:36 PDT 2016,Mon Apr 18 10:14:40 PDT 2016,Mon Apr 18 10:16:36 PDT 2016,,,,,,[],1.9041
0,smooth,apple,texture,food,19,0.33,subjective,English,1,Male,22,,Yes,1,Windows,1080,1920,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3VA45EW49O04F0TWALX6I42H8ZSO1S,0,Submitted,Tue Apr 19 02:56:36 PDT 2016,Mon Apr 18 10:14:40 PDT 2016,Mon Apr 18 10:16:36 PDT 2016,,,,,,[],1.9041
0,new,desk,age,furniture,20,1,subjective,English,1,Male,22,,Yes,1,Windows,1080,1920,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3VA45EW49O04F0TWALX6I42H8ZSO1S,0,Submitted,Tue Apr 19 02:56:36 PDT 2016,Mon Apr 18 10:14:40 PDT 2016,Mon Apr 18 10:16:36 PDT 2016,,,,,,[],1.9041
0,wooden,carrot,material,food,21,1,subjective,English,1,Male,22,,Yes,1,Windows,1080,1920,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3VA45EW49O04F0TWALX6I42H8ZSO1S,0,Submitted,Tue Apr 19 02:56:36 PDT 2016,Mon Apr 18 10:14:40 PDT 2016,Mon Apr 18 10:16:36 PDT 2016,,,,,,[],1.9041
0,round,cheese,shape,food,22,1,subjective,English,1,Male,22,,Yes,1,Windows,1080,1920,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3VA45EW49O04F0TWALX6I42H8ZSO1S,0,Submitted,Tue Apr 19 02:56:36 PDT 2016,Mon Apr 18 10:14:40 PDT 2016,Mon Apr 18 10:16:36 PDT 2016,,,,,,[],1.9041
0,fresh,fan,age,furniture,23,0,subjective,English,1,Male,22,,Yes,1,Windows,1080,1920,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3VA45EW49O04F0TWALX6I42H8ZSO1S,0,Submitted,Tue Apr 19 02:56:36 PDT 2016,Mon Apr 18 10:14:40 PDT 2016,Mon Apr 18 10:16:36 PDT 2016,,,,,,[],1.9041
0,short,couch,size,furniture,24,0.42,subjective,English,1,Male,22,,Yes,1,Windows,1080,1920,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3VA45EW49O04F0TWALX6I42H8ZSO1S,0,Submitted,Tue Apr 19 02:56:36 PDT 2016,Mon Apr 18 10:14:40 PDT 2016,Mon Apr 18 10:16:36 PDT 2016,,,,,,[],1.9041
0,red,tomato,color,food,25,1,subjective,English,1,Male,22,,Yes,1,Windows,1080,1920,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3VA45EW49O04F0TWALX6I42H8ZSO1S,0,Submitted,Tue Apr 19 02:56:36 PDT 2016,Mon Apr 18 10:14:40 PDT 2016,Mon Apr 18 10:16:36 PDT 2016,,,,,,[],1.9041
0,long,desk,size,furniture,26,1,subjective,English,1,Male,22,,Yes,1,Windows,1080,1920,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3VA45EW49O04F0TWALX6I42H8ZSO1S,0,Submitted,Tue Apr 19 02:56:36 PDT 2016,Mon Apr 18 10:14:40 PDT 2016,Mon Apr 18 10:16:36 PDT 2016,,,,,,[],1.9041
0,good,cheese,quality,food,27,0,subjective,English,1,Male,22,,Yes,1,Windows,1080,1920,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3VA45EW49O04F0TWALX6I42H8ZSO1S,0,Submitted,Tue Apr 19 02:56:36 PDT 2016,Mon Apr 18 10:14:40 PDT 2016,Mon Apr 18 10:16:36 PDT 2016,,,,,,[],1.9041
0,blue,carrot,color,food,28,1,subjective,English,1,Male,22,,Yes,1,Windows,1080,1920,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3VA45EW49O04F0TWALX6I42H8ZSO1S,0,Submitted,Tue Apr 19 02:56:36 PDT 2016,Mon Apr 18 10:14:40 PDT 2016,Mon Apr 18 10:16:36 PDT 2016,,,,,,[],1.9041
1,bad,apple,quality,food,3,0.75,subjective,English,1,Male,24,,Yes,3,Windows,1024,1280,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3RSDURM96BZFTFRASW1JRFJDBIVYEW,1,Submitted,Tue Apr 19 02:56:51 PDT 2016,Mon Apr 18 10:14:28 PDT 2016,Mon Apr 18 10:16:51 PDT 2016,,,,,,[],2.2413333333333334
1,metal,banana,material,food,4,0.17,subjective,English,1,Male,24,,Yes,3,Windows,1024,1280,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3RSDURM96BZFTFRASW1JRFJDBIVYEW,1,Submitted,Tue Apr 19 02:56:51 PDT 2016,Mon Apr 18 10:14:28 PDT 2016,Mon Apr 18 10:16:51 PDT 2016,,,,,,[],2.2413333333333334
1,purple,TV,color,furniture,5,0.12,subjective,English,1,Male,24,,Yes,3,Windows,1024,1280,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3RSDURM96BZFTFRASW1JRFJDBIVYEW,1,Submitted,Tue Apr 19 02:56:51 PDT 2016,Mon Apr 18 10:14:28 PDT 2016,Mon Apr 18 10:16:51 PDT 2016,,,,,,[],2.2413333333333334
1,soft,carrot,texture,food,6,0.71,subjective,English,1,Male,24,,Yes,3,Windows,1024,1280,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3RSDURM96BZFTFRASW1JRFJDBIVYEW,1,Submitted,Tue Apr 19 02:56:51 PDT 2016,Mon Apr 18 10:14:28 PDT 2016,Mon Apr 18 10:16:51 PDT 2016,,,,,,[],2.2413333333333334
1,brown,banana,color,food,7,0.09,subjective,English,1,Male,24,,Yes,3,Windows,1024,1280,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3RSDURM96BZFTFRASW1JRFJDBIVYEW,1,Submitted,Tue Apr 19 02:56:51 PDT 2016,Mon Apr 18 10:14:28 PDT 2016,Mon Apr 18 10:16:51 PDT 2016,,,,,,[],2.2413333333333334
1,good,fan,quality,furniture,8,0.86,subjective,English,1,Male,24,,Yes,3,Windows,1024,1280,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3RSDURM96BZFTFRASW1JRFJDBIVYEW,1,Submitted,Tue Apr 19 02:56:51 PDT 2016,Mon Apr 18 10:14:28 PDT 2016,Mon Apr 18 10:16:51 PDT 2016,,,,,,[],2.2413333333333334
1,tiny,tomato,size,food,9,0.4,subjective,English,1,Male,24,,Yes,3,Windows,1024,1280,Chrome,36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:08 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:08 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=36MUZ9VAE6F99KYQ6Y94PBET30XEDV,3RSDURM96BZFTFRASW1JRFJDBIVYEW,1,Submitted,Tue Apr 19 02:56:51 PDT 2016,Mon Apr 18 10:14:28 PDT 2016,Mon Apr 18 10:16:51 PDT 2016,,,,,,[],2.2413333333333334
