workerid,predicate,noun,class,nounclass,slide_number,response,condition,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,huge,cheese,size,food,13,0.13,inherent,English,2,Female,34,,Yes,3,Linux,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3L70J4KAZHZ95RF7GVCJIBJL8FRAD5,0,Submitted,Tue Apr 19 02:41:07 PDT 2016,Mon Apr 18 09:56:29 PDT 2016,Mon Apr 18 10:01:07 PDT 2016,,,,,,[],4.197933333333333
0,new,tomato,age,food,14,0.66,inherent,English,2,Female,34,,Yes,3,Linux,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3L70J4KAZHZ95RF7GVCJIBJL8FRAD5,0,Submitted,Tue Apr 19 02:41:07 PDT 2016,Mon Apr 18 09:56:29 PDT 2016,Mon Apr 18 10:01:07 PDT 2016,,,,,,[],4.197933333333333
0,good,banana,quality,food,15,0.3,inherent,English,2,Female,34,,Yes,3,Linux,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3L70J4KAZHZ95RF7GVCJIBJL8FRAD5,0,Submitted,Tue Apr 19 02:41:07 PDT 2016,Mon Apr 18 09:56:29 PDT 2016,Mon Apr 18 10:01:07 PDT 2016,,,,,,[],4.197933333333333
0,metal,fan,material,furniture,16,0.18,inherent,English,2,Female,34,,Yes,3,Linux,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3L70J4KAZHZ95RF7GVCJIBJL8FRAD5,0,Submitted,Tue Apr 19 02:41:07 PDT 2016,Mon Apr 18 09:56:29 PDT 2016,Mon Apr 18 10:01:07 PDT 2016,,,,,,[],4.197933333333333
0,bad,chair,quality,furniture,17,0.72,inherent,English,2,Female,34,,Yes,3,Linux,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3L70J4KAZHZ95RF7GVCJIBJL8FRAD5,0,Submitted,Tue Apr 19 02:41:07 PDT 2016,Mon Apr 18 09:56:29 PDT 2016,Mon Apr 18 10:01:07 PDT 2016,,,,,,[],4.197933333333333
0,yellow,banana,color,food,18,0.25,inherent,English,2,Female,34,,Yes,3,Linux,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3L70J4KAZHZ95RF7GVCJIBJL8FRAD5,0,Submitted,Tue Apr 19 02:41:07 PDT 2016,Mon Apr 18 09:56:29 PDT 2016,Mon Apr 18 10:01:07 PDT 2016,,,,,,[],4.197933333333333
0,soft,TV,texture,furniture,19,0.14,inherent,English,2,Female,34,,Yes,3,Linux,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3L70J4KAZHZ95RF7GVCJIBJL8FRAD5,0,Submitted,Tue Apr 19 02:41:07 PDT 2016,Mon Apr 18 09:56:29 PDT 2016,Mon Apr 18 10:01:07 PDT 2016,,,,,,[],4.197933333333333
0,purple,carrot,color,food,20,0.75,inherent,English,2,Female,34,,Yes,3,Linux,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3L70J4KAZHZ95RF7GVCJIBJL8FRAD5,0,Submitted,Tue Apr 19 02:41:07 PDT 2016,Mon Apr 18 09:56:29 PDT 2016,Mon Apr 18 10:01:07 PDT 2016,,,,,,[],4.197933333333333
0,round,cheese,shape,food,21,0.16,inherent,English,2,Female,34,,Yes,3,Linux,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3L70J4KAZHZ95RF7GVCJIBJL8FRAD5,0,Submitted,Tue Apr 19 02:41:07 PDT 2016,Mon Apr 18 09:56:29 PDT 2016,Mon Apr 18 10:01:07 PDT 2016,,,,,,[],4.197933333333333
0,old,desk,age,furniture,22,0.19,inherent,English,2,Female,34,,Yes,3,Linux,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3L70J4KAZHZ95RF7GVCJIBJL8FRAD5,0,Submitted,Tue Apr 19 02:41:07 PDT 2016,Mon Apr 18 09:56:29 PDT 2016,Mon Apr 18 10:01:07 PDT 2016,,,,,,[],4.197933333333333
0,red,carrot,color,food,23,0.74,inherent,English,2,Female,34,,Yes,3,Linux,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3L70J4KAZHZ95RF7GVCJIBJL8FRAD5,0,Submitted,Tue Apr 19 02:41:07 PDT 2016,Mon Apr 18 09:56:29 PDT 2016,Mon Apr 18 10:01:07 PDT 2016,,,,,,[],4.197933333333333
0,tiny,banana,size,food,24,0.48,inherent,English,2,Female,34,,Yes,3,Linux,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3L70J4KAZHZ95RF7GVCJIBJL8FRAD5,0,Submitted,Tue Apr 19 02:41:07 PDT 2016,Mon Apr 18 09:56:29 PDT 2016,Mon Apr 18 10:01:07 PDT 2016,,,,,,[],4.197933333333333
0,wooden,TV,material,furniture,25,0.71,inherent,English,2,Female,34,,Yes,3,Linux,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3L70J4KAZHZ95RF7GVCJIBJL8FRAD5,0,Submitted,Tue Apr 19 02:41:07 PDT 2016,Mon Apr 18 09:56:29 PDT 2016,Mon Apr 18 10:01:07 PDT 2016,,,,,,[],4.197933333333333
0,hard,carrot,texture,food,26,0.16,inherent,English,2,Female,34,,Yes,3,Linux,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3L70J4KAZHZ95RF7GVCJIBJL8FRAD5,0,Submitted,Tue Apr 19 02:41:07 PDT 2016,Mon Apr 18 09:56:29 PDT 2016,Mon Apr 18 10:01:07 PDT 2016,,,,,,[],4.197933333333333
0,big,banana,size,food,27,0.64,inherent,English,2,Female,34,,Yes,3,Linux,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3L70J4KAZHZ95RF7GVCJIBJL8FRAD5,0,Submitted,Tue Apr 19 02:41:07 PDT 2016,Mon Apr 18 09:56:29 PDT 2016,Mon Apr 18 10:01:07 PDT 2016,,,,,,[],4.197933333333333
0,long,banana,size,food,28,0.52,inherent,English,2,Female,34,,Yes,3,Linux,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3L70J4KAZHZ95RF7GVCJIBJL8FRAD5,0,Submitted,Tue Apr 19 02:41:07 PDT 2016,Mon Apr 18 09:56:29 PDT 2016,Mon Apr 18 10:01:07 PDT 2016,,,,,,[],4.197933333333333
1,rotten,TV,age,furniture,3,0,inherent,english,2,Female,25,,Yes,3,Windows,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3LQ8PUHQFM55NP37EFNMQUM2DFPIHQ,1,Submitted,Tue Apr 19 02:41:25 PDT 2016,Mon Apr 18 10:00:04 PDT 2016,Mon Apr 18 10:01:25 PDT 2016,,,,,,[],1.2597
1,big,TV,size,furniture,4,0.75,inherent,english,2,Female,25,,Yes,3,Windows,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3LQ8PUHQFM55NP37EFNMQUM2DFPIHQ,1,Submitted,Tue Apr 19 02:41:25 PDT 2016,Mon Apr 18 10:00:04 PDT 2016,Mon Apr 18 10:01:25 PDT 2016,,,,,,[],1.2597
1,yellow,cheese,color,food,5,0.69,inherent,english,2,Female,25,,Yes,3,Windows,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3LQ8PUHQFM55NP37EFNMQUM2DFPIHQ,1,Submitted,Tue Apr 19 02:41:25 PDT 2016,Mon Apr 18 10:00:04 PDT 2016,Mon Apr 18 10:01:25 PDT 2016,,,,,,[],1.2597
1,tiny,desk,size,furniture,6,0.72,inherent,english,2,Female,25,,Yes,3,Windows,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3LQ8PUHQFM55NP37EFNMQUM2DFPIHQ,1,Submitted,Tue Apr 19 02:41:25 PDT 2016,Mon Apr 18 10:00:04 PDT 2016,Mon Apr 18 10:01:25 PDT 2016,,,,,,[],1.2597
1,bad,banana,quality,food,7,0.8,inherent,english,2,Female,25,,Yes,3,Windows,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3LQ8PUHQFM55NP37EFNMQUM2DFPIHQ,1,Submitted,Tue Apr 19 02:41:25 PDT 2016,Mon Apr 18 10:00:04 PDT 2016,Mon Apr 18 10:01:25 PDT 2016,,,,,,[],1.2597
1,square,apple,shape,food,8,0,inherent,english,2,Female,25,,Yes,3,Windows,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3LQ8PUHQFM55NP37EFNMQUM2DFPIHQ,1,Submitted,Tue Apr 19 02:41:25 PDT 2016,Mon Apr 18 10:00:04 PDT 2016,Mon Apr 18 10:01:25 PDT 2016,,,,,,[],1.2597
1,soft,banana,texture,food,9,0.57,inherent,english,2,Female,25,,Yes,3,Windows,768,1366,Chrome,311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:56:18 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:56:18 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=311HQEI8RSTR36OCB8KVAT5F5V3Z7T,3LQ8PUHQFM55NP37EFNMQUM2DFPIHQ,1,Submitted,Tue Apr 19 02:41:25 PDT 2016,Mon Apr 18 10:00:04 PDT 2016,Mon Apr 18 10:01:25 PDT 2016,,,,,,[],1.2597
