workerid,predicate,noun,class,nounclass,slide_number,response,condition,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,yellow,TV,color,furniture,13,0.06,subjective,English,2,Female,27,,Yes,3,Mac,900,1440,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3MB8LZR5BG6YFGCL53NWV2UMMZMLK8,0,Submitted,Tue Apr 19 02:37:42 PDT 2016,Mon Apr 18 09:55:45 PDT 2016,Mon Apr 18 09:57:42 PDT 2016,,,,,,[],1.9140833333333334
0,purple,chair,color,furniture,14,0.15,subjective,English,2,Female,27,,Yes,3,Mac,900,1440,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3MB8LZR5BG6YFGCL53NWV2UMMZMLK8,0,Submitted,Tue Apr 19 02:37:42 PDT 2016,Mon Apr 18 09:55:45 PDT 2016,Mon Apr 18 09:57:42 PDT 2016,,,,,,[],1.9140833333333334
0,soft,tomato,texture,food,15,0.6,subjective,English,2,Female,27,,Yes,3,Mac,900,1440,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3MB8LZR5BG6YFGCL53NWV2UMMZMLK8,0,Submitted,Tue Apr 19 02:37:42 PDT 2016,Mon Apr 18 09:55:45 PDT 2016,Mon Apr 18 09:57:42 PDT 2016,,,,,,[],1.9140833333333334
0,round,TV,shape,furniture,16,0.29,subjective,English,2,Female,27,,Yes,3,Mac,900,1440,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3MB8LZR5BG6YFGCL53NWV2UMMZMLK8,0,Submitted,Tue Apr 19 02:37:42 PDT 2016,Mon Apr 18 09:55:45 PDT 2016,Mon Apr 18 09:57:42 PDT 2016,,,,,,[],1.9140833333333334
0,rotten,couch,age,furniture,17,0.86,subjective,English,2,Female,27,,Yes,3,Mac,900,1440,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3MB8LZR5BG6YFGCL53NWV2UMMZMLK8,0,Submitted,Tue Apr 19 02:37:42 PDT 2016,Mon Apr 18 09:55:45 PDT 2016,Mon Apr 18 09:57:42 PDT 2016,,,,,,[],1.9140833333333334
0,brown,fan,color,furniture,18,0.08,subjective,English,2,Female,27,,Yes,3,Mac,900,1440,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3MB8LZR5BG6YFGCL53NWV2UMMZMLK8,0,Submitted,Tue Apr 19 02:37:42 PDT 2016,Mon Apr 18 09:55:45 PDT 2016,Mon Apr 18 09:57:42 PDT 2016,,,,,,[],1.9140833333333334
0,green,cheese,color,food,19,0.08,subjective,English,2,Female,27,,Yes,3,Mac,900,1440,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3MB8LZR5BG6YFGCL53NWV2UMMZMLK8,0,Submitted,Tue Apr 19 02:37:42 PDT 2016,Mon Apr 18 09:55:45 PDT 2016,Mon Apr 18 09:57:42 PDT 2016,,,,,,[],1.9140833333333334
0,hard,chair,texture,furniture,20,0.86,subjective,English,2,Female,27,,Yes,3,Mac,900,1440,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3MB8LZR5BG6YFGCL53NWV2UMMZMLK8,0,Submitted,Tue Apr 19 02:37:42 PDT 2016,Mon Apr 18 09:55:45 PDT 2016,Mon Apr 18 09:57:42 PDT 2016,,,,,,[],1.9140833333333334
0,square,tomato,shape,food,21,0.07,subjective,English,2,Female,27,,Yes,3,Mac,900,1440,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3MB8LZR5BG6YFGCL53NWV2UMMZMLK8,0,Submitted,Tue Apr 19 02:37:42 PDT 2016,Mon Apr 18 09:55:45 PDT 2016,Mon Apr 18 09:57:42 PDT 2016,,,,,,[],1.9140833333333334
0,big,apple,size,food,22,0.73,subjective,English,2,Female,27,,Yes,3,Mac,900,1440,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3MB8LZR5BG6YFGCL53NWV2UMMZMLK8,0,Submitted,Tue Apr 19 02:37:42 PDT 2016,Mon Apr 18 09:55:45 PDT 2016,Mon Apr 18 09:57:42 PDT 2016,,,,,,[],1.9140833333333334
0,bad,apple,quality,food,23,0.6,subjective,English,2,Female,27,,Yes,3,Mac,900,1440,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3MB8LZR5BG6YFGCL53NWV2UMMZMLK8,0,Submitted,Tue Apr 19 02:37:42 PDT 2016,Mon Apr 18 09:55:45 PDT 2016,Mon Apr 18 09:57:42 PDT 2016,,,,,,[],1.9140833333333334
0,wooden,couch,material,furniture,24,0.06,subjective,English,2,Female,27,,Yes,3,Mac,900,1440,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3MB8LZR5BG6YFGCL53NWV2UMMZMLK8,0,Submitted,Tue Apr 19 02:37:42 PDT 2016,Mon Apr 18 09:55:45 PDT 2016,Mon Apr 18 09:57:42 PDT 2016,,,,,,[],1.9140833333333334
0,good,desk,quality,furniture,25,0.92,subjective,English,2,Female,27,,Yes,3,Mac,900,1440,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3MB8LZR5BG6YFGCL53NWV2UMMZMLK8,0,Submitted,Tue Apr 19 02:37:42 PDT 2016,Mon Apr 18 09:55:45 PDT 2016,Mon Apr 18 09:57:42 PDT 2016,,,,,,[],1.9140833333333334
0,plastic,cheese,material,food,26,0.07,subjective,English,2,Female,27,,Yes,3,Mac,900,1440,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3MB8LZR5BG6YFGCL53NWV2UMMZMLK8,0,Submitted,Tue Apr 19 02:37:42 PDT 2016,Mon Apr 18 09:55:45 PDT 2016,Mon Apr 18 09:57:42 PDT 2016,,,,,,[],1.9140833333333334
0,short,banana,size,food,27,0.72,subjective,English,2,Female,27,,Yes,3,Mac,900,1440,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3MB8LZR5BG6YFGCL53NWV2UMMZMLK8,0,Submitted,Tue Apr 19 02:37:42 PDT 2016,Mon Apr 18 09:55:45 PDT 2016,Mon Apr 18 09:57:42 PDT 2016,,,,,,[],1.9140833333333334
0,long,desk,size,furniture,28,0.76,subjective,English,2,Female,27,,Yes,3,Mac,900,1440,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3MB8LZR5BG6YFGCL53NWV2UMMZMLK8,0,Submitted,Tue Apr 19 02:37:42 PDT 2016,Mon Apr 18 09:55:45 PDT 2016,Mon Apr 18 09:57:42 PDT 2016,,,,,,[],1.9140833333333334
1,yellow,carrot,color,food,3,0.41,subjective,english,1,Female,25,,Yes,1,Windows,768,1366,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3E1QT0TDFQMCUE2EBBTGDHT3AWZI8B,1,Submitted,Tue Apr 19 02:37:48 PDT 2016,Mon Apr 18 09:55:50 PDT 2016,Mon Apr 18 09:57:48 PDT 2016,,,,,,[],1.0943333333333334
1,smooth,apple,texture,food,4,0.69,subjective,english,1,Female,25,,Yes,1,Windows,768,1366,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3E1QT0TDFQMCUE2EBBTGDHT3AWZI8B,1,Submitted,Tue Apr 19 02:37:48 PDT 2016,Mon Apr 18 09:55:50 PDT 2016,Mon Apr 18 09:57:48 PDT 2016,,,,,,[],1.0943333333333334
1,plastic,cheese,material,food,5,0.49,subjective,english,1,Female,25,,Yes,1,Windows,768,1366,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3E1QT0TDFQMCUE2EBBTGDHT3AWZI8B,1,Submitted,Tue Apr 19 02:37:48 PDT 2016,Mon Apr 18 09:55:50 PDT 2016,Mon Apr 18 09:57:48 PDT 2016,,,,,,[],1.0943333333333334
1,blue,TV,color,furniture,6,0.47,subjective,english,1,Female,25,,Yes,1,Windows,768,1366,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3E1QT0TDFQMCUE2EBBTGDHT3AWZI8B,1,Submitted,Tue Apr 19 02:37:48 PDT 2016,Mon Apr 18 09:55:50 PDT 2016,Mon Apr 18 09:57:48 PDT 2016,,,,,,[],1.0943333333333334
1,rotten,chair,age,furniture,7,0.46,subjective,english,1,Female,25,,Yes,1,Windows,768,1366,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3E1QT0TDFQMCUE2EBBTGDHT3AWZI8B,1,Submitted,Tue Apr 19 02:37:48 PDT 2016,Mon Apr 18 09:55:50 PDT 2016,Mon Apr 18 09:57:48 PDT 2016,,,,,,[],1.0943333333333334
1,round,chair,shape,furniture,8,0.1,subjective,english,1,Female,25,,Yes,1,Windows,768,1366,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3E1QT0TDFQMCUE2EBBTGDHT3AWZI8B,1,Submitted,Tue Apr 19 02:37:48 PDT 2016,Mon Apr 18 09:55:50 PDT 2016,Mon Apr 18 09:57:48 PDT 2016,,,,,,[],1.0943333333333334
1,brown,cheese,color,food,9,0.7,subjective,english,1,Female,25,,Yes,1,Windows,768,1366,Chrome,3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:21 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:21 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3M67TQBQQH1UGH4XED2G7W5CR0LA9G,3E1QT0TDFQMCUE2EBBTGDHT3AWZI8B,1,Submitted,Tue Apr 19 02:37:48 PDT 2016,Mon Apr 18 09:55:50 PDT 2016,Mon Apr 18 09:57:48 PDT 2016,,,,,,[],1.0943333333333334
