excel,1
exist,1
expect,1
experiments,1
explicitly,1
explored,1
explores,1
extends,1
extension,1
extent,1
face,1
fact,1
factor,1
fails,1
failure,1
faithfully,1
false,1
featuring,1
felicitous,1
felicitously,1
fewer,1
finds,1
firm,1
flaw,1
focus,1
footing,1
forces,1
formability,1
formal,1
formalizing,1
four,1
fousheesrinivasan2017,1
frequencies,1
frequent-,1
frequently,1
fully,1
functions,1
further,1
futrell2017,1
gain,1
gcs,1
gesture,1
gets,1
gives,1
glaring,1
goals,1
graded,1
graphicx,1
greatest,1
greg,1
growing,1
hahnetal2018,1
handle,1
happen,1
he's,1
heimkratzer1998,1
help,1
her,1
high,1
higher,1
hill2012,1
hint,1
hölzerne,1
home,1
human,1
hypothesized,1
identification,1
identifying,1
idiomatic,1
ignored,1
illustrative,1
impasse,1
implementation,1
implies,1
implies-,1
important,1
include,1
including,1
incoming,1
incorrect,1
increased,1
indicate,1
individual,1
indonesian,1
inflated,1
influence,1
inform,1
inhabit,1
inherently,1
innermost,1
inquiry,1
instead,1
interaction,1
interest,1
introduced,1
introduces,1
introduction,1
intuition,1
investigated,1
investigations,1
issues,1
item,1
itself,1
jd,1
kamp1975,1
kamppartee1995,1
kennedy2013,1
kennedywiller2016,1
kinds,1
knowledge,1
known,1
kolbel2002,1
kolbel2004,1
label,1
lack,1
languages-,1
lapollahuang2004,1
large,1
lasersohn2005,1
leading,1
leaves,1
let,1
lies,1
lineno,1
linguex,1
link,1
linking,1
little,1
look,1
looking,1
looks,1
loosely,1
low-level,1
macfarlane2014,1
made,1
manifestations,1
many,1
marginally,1
material,1
measures,1
measuring,1
mechanism,1
meets,1
memory,1
mere,1
merely,1
method,1
methodology,1
mind,1
minimizes,1
minimizing,1
misalignments,1
miscommunication,1
misguided,1
misjudge,1
mistake,1
mistakenly,1
mode,1
model,1
modificational,1
modifiers,1
montague1970,1
more-well-defined,1
multiple,1
multiplying,1
multirow,1
mutual,1
naïve,1
namely,1
naming,1
narrowed,1
naturalistic,1
naturally,1
naturalness-,1
nature,1
nearly,1
necessarily,1
needs,1
nevertheless,1
next-highest,1
no-error,1
node,1
noisy,1
non-brown,1
non-intersective,1
nonstarter,1
normal,1
norms-,1
note,1
notice,1
noting,1
noun-,1
noun's,1
numerals,1
observation,1
obstacle,1
occurring,1
off,1
often,1
on-line,1
operating,1
operationalizations,1
opinion,1
opportunities,1
orderings,1
ostensibly,1
ought,1
outcome,1
outermost,1
outlooks,1
overall,1
owing,1
paper,1
parse,1
parsons1970modifiers,1
partially,1
past,1
people,1
perceived,1
perception,1
perception-based,1
perform,1
perspective,1
perspectives,1
phonetic,1
picked,1
pifont,1
plays,1
policy,1
posner1986,1
possibilities,1
possibility,1
pp,1
pragmatics,1
preceded,1
precedence,1
precise,1
predicate,1
predicated,1
predict,1
predicted,1
predicting,1
preferences-,1
preferred-distance,1
prepositional,1
preprint,1
presence,1
present,1
presents,1
preserved,1
preserves,1
presumably,1
principles,1
prior,1
probabilities,1
probably,1
problematic,1
produced,1
productions,1
program,1
progress,1
progresses,1
proportionally,1
propose,1
proposes,1
proposing,1
prove,1
proven,1
prune,1
pruned,1
pruning,1
purposive,1
put,1
qingetal2018,1
qtree,1
qua,1
quantifiers,1
quickly,1
quirketal1985,1
random,1
randomly,1
ranging,1
rate,1
raw,1
reader,1
real-world,1
recall,1
recently,1
refer,1
reference-establishing,1
reference-resolution,1
references,1
referential,1
referred,1
reflected,1
reflecting,1
regarding,1
relatively,1
relativeness,1
remainder,1
report,1
represented,1
representing,1
represents,1
required,1
responds,1
restrict,1
restrictive,1
restricts,1
return,1
returning,1
returns,1
reviewing,1
reviews,1
rgb,1
rigid,1
robustly,1
rote,1
rubin1994,1
rule,1
run-of-the-mill,1
runs,1
saebo2009,1
saffranetal1996,1
salient,1
salient-,1
sample,1
save,1
says,1
sb,1
schema,1
scontrasnicolae2014,1
seamlessly,1
sedivyetal1999,1
seem,1
sense-,1
separate,1
serves,1
shall,1
shifted,1
shifting,1
short,1
shown,1
siegel1976,1
sights,1
similarly,1
simulating,1
since,1
single,1
singling,1
size,1
slightly,1
solid,1
sophisticated,1
sort,1
sounds,1
space,1
special,1
special-purpose,1
specialized,1
specifically,1
specified,1
spectrum,1
stability,1
stacking,1
stance,1
standard,1
starting,1
statistics,1
story,1
straightforwardly,1
strategy,1
stream,1
strength,1
structural,1
structurally,1
subject,1
subsective,1
subset,1
success,1
successfully,1
suffers,1
suggests,1
supervaluations,1
suppose,1
sure,1
surely,1
surface,1
system,1
systems,1
t,1
tails,1
takes,1
tandem,1
targeted,1
teasing,1
tension,1
testing,1
theories,1
theory-of-mind,1
thereby,1
think,1
thinking,1
though,1
thought-through,1
through,1
tie,1
tikz,1
time,1
too,1
total,1
toy,1
tracking,1
tracks,1
transition,1
tree-dvips,1
true,1
tucker1998,1
turns,1
type,1
typically,1
ultimate,1
ultimately,1
unambiguous,1
unanswered,1
unclear,1
understand,1
understanding,1
unexpected,1
uniquely,1
universally,1
unlikely,1
unrelated,1
untenable,1
up,1
us,1
used,1
uses,1
using,1
utterance,1
uttered,1
vagueness,1
valid,1
value,1
variable,1
variety,1
version,1
versions,1
wearing,1
weighted,1
well-defined,1
well-suited,1
whatever,1
whereas,1
wherein,1
who,1
whom,1
winning,1
without,1
wooden,1
works,1
wrote,1
xcolor,1
yield,1
you,1
